district,zone_name,latitude,longitude,hour,day_of_week,incident_count,unique_article_count,avg_severity,max_severity,total_incident_score,sexual_violence_count,murder_count,kidnapping_count,violence_count,robbery_count,harassment_count,suspicious_activity_count,incident_risk_score,street_lamp_count_500m,primary_road_count_500m,secondary_road_count_500m,tertiary_road_count_500m,residential_road_count_500m,service_road_count_500m,footway_path_count_500m,pedestrian_road_count_500m,unclassified_road_count_500m,bus_station_count_500m,rail_station_count_500m,market_count_500m,shop_count_500m,school_college_count_500m,hospital_count_500m,police_count_3km,nearest_police_distance_km,light_score,road_quality,alley_density,transport_hub_score,public_place_density,police_distance_risk,environmental_risk_score,base_risk_score,base_risk_level,risk_score,risk_level,sample_weight
Thakurgaon,Thakurgaon Railway Station,26.04025,88.42651,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,24.23,low,1.554
Thakurgaon,Thakurgaon Railway Station,26.04025,88.42651,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.854
Thakurgaon,Thakurgaon Railway Station,26.04025,88.42651,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.854
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,26.93,low,1.732
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,26.93,low,1.732
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,30.93,low,2.032
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,30.93,low,2.032
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,8,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,14.93,low,1.132
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,8,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,14.93,low,1.132
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,18.93,low,1.432
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,18.93,low,1.432
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,14.93,low,1.132
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,14.93,low,1.132
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,18.93,low,1.432
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,18.93,low,1.432
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,22.93,low,1.532
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,22.93,low,1.532
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,19,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,26.93,low,1.832
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,19,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,26.93,low,1.832
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,22,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,22.93,low,1.532
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,22.93,low,1.532
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,26.93,low,1.832
Sirajganj,Sirajganj Bus Terminal,24.4449,89.6946,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,2,1.593,0.45,0.392,0.05,0.0,0.0,0.531,26.44,14.93,low,26.93,low,1.832
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,29.05,low,1.768
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,29.05,low,1.768
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,33.05,low,2.068
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,33.05,low,2.068
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,8,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,17.05,low,1.168
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,8,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,17.05,low,1.168
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,21.05,low,1.468
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,21.05,low,1.468
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,17.05,low,1.168
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,17.05,low,1.168
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,21.05,low,1.468
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,21.05,low,1.468
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,25.05,low,1.568
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,25.05,low,1.568
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,19,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,29.05,low,1.868
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,19,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,29.05,low,1.868
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,22,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,25.05,low,1.568
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,25.05,low,1.568
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,29.05,low,1.868
Sunamganj,Sunamganj Bus Terminal,25.0734,91.4035,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,1,0,16,1,0,0,3,0,0,0,0,0,0,0,3.0,0.45,0.433,0.2,0.0,0.0,1.0,33.5,17.05,low,29.05,low,1.868
Bagerhat,Kachua Bagerhat,22.65657,89.79123,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,28.7,low,1.762
Bagerhat,Kachua Bagerhat,22.65657,89.79123,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,28.7,low,1.762
Bagerhat,Kachua Bagerhat,22.65657,89.79123,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,32.7,low,2.062
Bagerhat,Kachua Bagerhat,22.65657,89.79123,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,32.7,low,2.062
Bagerhat,Kachua Bagerhat,22.65657,89.79123,8,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,16.7,low,1.162
Bagerhat,Kachua Bagerhat,22.65657,89.79123,8,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,16.7,low,1.162
Bagerhat,Kachua Bagerhat,22.65657,89.79123,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,20.7,low,1.462
Bagerhat,Kachua Bagerhat,22.65657,89.79123,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,20.7,low,1.462
Bagerhat,Kachua Bagerhat,22.65657,89.79123,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,16.7,low,1.162
Bagerhat,Kachua Bagerhat,22.65657,89.79123,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,16.7,low,1.162
Bagerhat,Kachua Bagerhat,22.65657,89.79123,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,20.7,low,1.462
Bagerhat,Kachua Bagerhat,22.65657,89.79123,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,20.7,low,1.462
Bagerhat,Kachua Bagerhat,22.65657,89.79123,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,24.7,low,1.562
Bagerhat,Kachua Bagerhat,22.65657,89.79123,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,3,26,2,0,1,0,1,1,1,1,9,5,0,3,0.329,0.45,0.85,0.1,0.4,0.533,0.11,32.35,16.7,low,24.7,low,1.562
